eventid,iyear,imonth,iday,provstate,city,latitude,longitude,location,summary,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,gname,claimed,claimmode,claimmode_txt,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,Date,Month,TTP,dayofweek
201705140026,2017,5,14,Federally Administered Tribal Areas,Olay Cheena,33.695975,70.336069,The incident occurred in Kurram district.,"05/14/2017: Assailants opened fire on the vehicle of a government official in Olay Cheena, Kurram district, Federally Administered Tribal Areas, Pakistan. At least two people, including the official and his guard, were killed in the assault. Al-Alami faction of Lashkar-e-Jhangvi claimed responsibility for the attack.",0,1,0,2,Armed Assault,2,Government (General),18.0,"Government Personnel (excluding police, military)",Government of Kurram Agency,Vehicle of Official: Muharrar Sarfaraz Hussain,Lashkar-e-Jhangvi,1,10.0,Unknown,5,Firearms,5.0,Unknown Gun Type,2.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,The victims included Mumtaz Hussain.,START Primary Collection,0,0,0,0,2017-05-14,May,0.0,Sunday
201705150044,2017,5,16,Federally Administered Tribal Areas,Sur Kamar,34.004016,71.339916,The incident occurred in Khyber district.,"05/16/2017: Assailants shot and killed a Levies Forces officer in Sur Kamar, Federally Administered Tribal Areas, Pakistan. The Jamaat-ul-Ahrar faction of Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the attack.",0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Levies Forces,Officer: Rehman Shah,Tehrik-i-Taliban Pakistan (TTP),1,7.0,"Posted to website, blog, etc.",5,Firearms,5.0,Unknown Gun Type,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2017-05-16,May,1.0,Tuesday
201705160054,2017,5,16,Federally Administered Tribal Areas,Ghalanai,34.320024,71.399001,The incident occurred in Mohmand district.,"05/16/2017: Assailants fired four projectiles at a Frontier Corps (FC) camp in Ghalanai, Federally Administered Tribal Areas, Pakistan. There were no reported casualties in the attack. The Jamaat-ul-Ahrar faction of Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Frontier Corps (FC),Camp,Tehrik-i-Taliban Pakistan (TTP),1,7.0,"Posted to website, blog, etc.",6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,Unspecified property at a military camp was damaged in this attack.,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2017-05-16,May,1.0,Tuesday
201705170021,2017,5,18,Sindh,Karachi,24.891116,67.143312,The incident occurred in the Manghopir neighborhood.,"05/18/2017: An explosive device detonated near a Sui Southern Gas Company (SSGC) pipeline in Manghopir neighborhood, Karachi, Pakistan. There were no reported casualties in the blast. No group claimed responsibility; however, sources attributed the attack to the Baloch Liberation Army (BLA).",0,1,0,3,Bombing/Explosion,21,Utilities,106.0,Gas,Sui Southern Gas Company (SSGC),Pipeline,Baloch Liberation Army (BLA),0,,,6,Explosives,28.0,Dynamite/TNT,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A gas pipeline was damaged in this attack.,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2017-05-18,May,0.0,Thursday
201705200022,2017,5,20,Khyber Pakhtunkhwa,Lachi,33.386035,71.33759,The incident occurred in Kohat district.,"05/20/2017: Assailants opened fire on a Pakistani Police vehicle in Lachi, Kohat district, Khyber Pakhtunkhwa, Pakistan. At least four police officers were killed in the assault. The Jamaat-ul-Ahrar faction of Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the attack.",0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Pakistani Police,Vehicle,Tehrik-i-Taliban Pakistan (TTP),1,7.0,"Posted to website, blog, etc.",5,Firearms,5.0,Unknown Gun Type,4.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A police vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,"The victims included Khanullah, Tahir Khan, Tanveer, and Abid Khan.",START Primary Collection,0,0,0,0,2017-05-20,May,1.0,Saturday
201705210019,2017,5,21,Sindh,Karachi,24.891116,67.143312,The incident occurred in the Dhoraji arae.,"05/21/2017: Assailants opened fire on a Pakistani Police vehicle in Dhoraji neighborhood, Karachi, Pakistan. At least two officers were killed and another officer was injured in the assault. The Jamaat-ul-Ahrar faction of Tehrik-i-Taliban Pakistan (TTP) and Lashkar-e-Jhangvi separately claimed responsibility for the attack. Authorities also attributed the attack to Ansar al-Sharia (Pakistan).",0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Pakistani Police,Vehicle,Tehrik-i-Taliban Pakistan (TTP),1,7.0,"Posted to website, blog, etc.",5,Firearms,3.0,Handgun,2.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A police van was damaged in this attack.,0,,,,,,,,,,,,,,,,"The victims included Iftikhar, Raja Younis, and Shahzad. Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.",START Primary Collection,0,0,0,0,2017-05-21,May,1.0,Sunday
201705230016,2017,5,22,Federally Administered Tribal Areas,Aka Khel,33.822794,70.644326,The incident occurred in the Tira Valley area of Khyber district.,"05/22/2017: An explosive device detonated near an Aman Lashkars vehicle in Aka Khel, Khyber district, Federally Administered Tribal Areas, Pakistan. At least five people, including four Aman Lashkars members and one Levies Forces officer, were killed in the blast. Lashkar-e-Islam (Pakistan) claimed responsibility for the attack.",0,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,94.0,Non-State Militia,Aman Lashkars,Vehicle,Lashkar-e-Islam (Pakistan),1,8.0,Personal claim,6,Explosives,12.0,Remote Trigger,5.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,"The victims included Zarwali Khan, Noor Khan, Hameed Khan, and Amir Nawaz.",START Primary Collection,0,0,0,0,2017-05-22,May,0.0,Monday
201705240010,2017,5,24,Balochistan,Quetta,30.20082,66.994352,The incident occurred in the Jinnah Town neighborhood.,"05/24/2017: Assailants abducted two Chinese nationals in Jinnah Town neighborhood, Quetta, Balochistan, Pakistan. At least one other person was injured during the kidnapping incident. Both hostages were killed on or before June 8, 2017. The Khorasan Chapter of the Islamic State claimed responsibility for the attack. Additionally, sources suspected that the incident may have been carried out by the Baloch Liberation Army (BLA).",0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Khorasan Chapter of the Islamic State,1,6.0,Video,5,Firearms,5.0,Unknown Gun Type,2.0,0.0,0.0,1.0,0.0,0.0,0,,,,,1,2.0,0.0,,15.0,,,0.0,,,,,,4.0,Hostage(s) killed (not during rescue attempt),0.0,The victims included Muhammad Zahir.,START Primary Collection,0,1,1,1,2017-05-24,May,0.0,Wednesday
201705290004,2017,5,29,Balochistan,Quetta,30.20082,66.994352,The incident occurred on Jail Road in the Huddah neighborhood.,"05/29/2017: Assailants opened fire on Umar Rehman along Jail Road in Huddah neighborhood, Quetta, Balochistan, Pakistan. Rehman, a Pakistani Police Deputy Superintendent, was killed and his nephew, a sub-inspector, was injured in the assault. Al-Alami faction of Lashkar-e-Jhangvi claimed responsibility for the attack.",0,1,0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,Pakistani Police,"Officers: Umar Rehman, Bilal-ur-Rehman",Lashkar-e-Jhangvi,1,10.0,Unknown,5,Firearms,5.0,Unknown Gun Type,1.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,"Victims included a Deputy Superintendent of Police (DSP) and a Sub-Inspector, respectively.",START Primary Collection,0,0,0,0,2017-05-29,May,0.0,Monday
201706030055,2017,6,3,Punjab,Rawalpindi,33.594014,73.069077,"The incident occurred on Nishter Street, in the Sadiqabad neighborhood of Rawalpindi.","06/03/2017: Assailants shot and killed a Christian sanitation employee working for Al-Bayrak, a Turkish waste management company, along Nishter Street in Sadiqabad neighborhood, Rawalpindi, Pakistan. No group claimed responsibility; however, sources suspected that the attack may have been carried out by the Khorasan Chapter of the Islamic State.",0,1,0,2,Armed Assault,1,Business,,,Al-Bayrak,Sanitation Employee: Ashir Asif,Khorasan Chapter of the Islamic State,0,,,5,Firearms,5.0,Unknown Gun Type,1.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0,,,,,,,,,,,,,,,,"This was the first of three similar attacks targeting Christian Al-Bayrak employees in Sadiqabad neighborhood of Rawalpindi in 2017. The other related incidents occurred on August 18, 2017 and November 11, 2017.",START Primary Collection,0,1,0,1,2017-06-03,Jun,0.0,Saturday
201706040015,2017,6,4,Balochistan,Quetta,30.20082,66.994352,The incident occurred in the Spiny Road area.,"06/04/2017: Assailants shot and killed two Hazara civilians on Spiny Road in Quetta, Balochistan, Pakistan. The Khorasan Chapter of the Islamic State claimed responsibility for the attack.",0,1,0,2,Armed Assault,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,Not Applicable,Hazara Civilians,Khorasan Chapter of the Islamic State,1,7.0,"Posted to website, blog, etc.",5,Firearms,5.0,Unknown Gun Type,2.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,"The victims included Shakeel Ahmed. Although the attack was claimed by the Khorasan Chapter of the Islamic State, sources suspected that the attack may have been an honor killing.",START Primary Collection,0,1,0,1,2017-06-04,Jun,0.0,Sunday
201706110014,2017,6,11,Balochistan,Quetta,30.20082,66.994352,The incident occurred along Sariab Road in the Shahwani area of the city.,"06/11/2017: Assailants opened fire on a Balochistan Constabulary checkpoint along Sariab Road in Shahwani neighborhood, Quetta, Pakistan. At least three officers were killed and a bystander was injured in the assault. Al-Alami faction of Lashkar-e-Jhangvi and the Khorasan Chapter of the Islamic State separately claimed responsibility for the attack.",0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Balochistan Constabulary,Checkpoint,Lashkar-e-Jhangvi,1,4.0,E-mail,5,Firearms,3.0,Handgun,3.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,"The victims included Ashiq Ali, Mehboob Ali, and Ghulam Mustafa. Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.",START Primary Collection,0,1,0,1,2017-06-11,Jun,0.0,Sunday
201706150016,2017,6,15,Khyber Pakhtunkhwa,Chamkani,34.0059,71.648871,The incident occurred in Peshawar district.,"06/15/2017: Assailants opened fire on a Pakistani Police patrol at Ghaz Chowk in Chamkani, Khyber Pakhtunkhwa, Pakistan. At least four people, including three officers and an assailant, were killed and another assailant was injured in the ensuing clash. The Khorasan Chapter of the Islamic State claimed responsibility for the attack.",0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Pakistani Police,Patrol,Khorasan Chapter of the Islamic State,1,8.0,Personal claim,5,Firearms,5.0,Unknown Gun Type,4.0,0.0,1.0,1.0,0.0,1.0,1,3.0,Minor (likely < $1 million),-99.0,A police van was damaged in this attack.,0,,,,,,,,,,,,,,,,"The victims included Itikhab Alam, Shahid, and Umar Hayat.",START Primary Collection,0,1,0,1,2017-06-15,Jun,0.0,Thursday
201706160042,2017,6,16,Federally Administered Tribal Areas,Bezo,33.695975,70.336069,The incident occurred in Kurram district.,"06/16/2017: Assailants opened fire on a Thall Scouts checkpost in Bezo, Kurram district, Federally Administered Tribal Areas, Pakistan. At least four assailants were killed in the ensuing clash. No group claimed responsibility; however, sources attributed the attack to Tehrik-i-Taliban Pakistan (TTP).",0,0,0,2,Armed Assault,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Thall Scouts,Checkpost,Tehrik-i-Taliban Pakistan (TTP),0,,,5,Firearms,5.0,Unknown Gun Type,4.0,0.0,4.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2017-06-16,Jun,1.0,Friday
201706160043,2017,6,16,Federally Administered Tribal Areas,Gorsal One,34.558814,71.278684,The incident occurred in the Baizai area of Mohmand district.,"06/16/2017: Assailants opened fire on a Frontier Corps (FC) checkpost in Gorsal One, Baizai subdistrict, Federally Administered Tribal Areas, Pakistan. There were an unknown number of casualties in the ensuing clash. This was one of three attacks targeting checkposts in Baizai on the same day. The Jamaat-ul-Ahrar faction of Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the incidents.",1,0,0,2,Armed Assault,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Frontier Corps (FC),Checkpost,Tehrik-i-Taliban Pakistan (TTP),1,4.0,E-mail,5,Firearms,5.0,Unknown Gun Type,,0.0,,,0.0,,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2017-06-16,Jun,1.0,Friday
201706160044,2017,6,16,Federally Administered Tribal Areas,Batho,34.565494,71.477429,The incident occurred in the Baizai area of Mohmand district.,"06/16/2017: Assailants opened fire on a Frontier Corps (FC) checkpost in Batho, Baizai subdistrict, Federally Administered Tribal Areas, Pakistan. There were an unknown number of casualties in the ensuing clash. This was one of three related attacks in Baizai on the same day. The Jamaat-ul-Ahrar faction of Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the incidents.",1,0,0,2,Armed Assault,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Frontier Corps (FC),Checkpost,Tehrik-i-Taliban Pakistan (TTP),1,4.0,E-mail,5,Firearms,5.0,Unknown Gun Type,,0.0,,,0.0,,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2017-06-16,Jun,1.0,Friday
201706160045,2017,6,16,Federally Administered Tribal Areas,Torabara,34.497708,71.372751,The incident occurred in the Baizai area of Mohmand district.,"06/16/2017: Assailants opened fire on a Frontier Corps (FC) checkpost in Torabara, Baizai subdistrict, Federally Administered Tribal Areas, Pakistan. There were an unknown number of casualties in the ensuing clash. This was one of three related attacks in Baizai on the same day. The Jamaat-ul-Ahrar faction of Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the incidents.",1,0,0,2,Armed Assault,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Frontier Corps (FC),Checkpost,Tehrik-i-Taliban Pakistan (TTP),1,4.0,E-mail,5,Firearms,5.0,Unknown Gun Type,,0.0,,,0.0,,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2017-06-16,Jun,1.0,Friday
201706190014,2017,6,19,Balochistan,Jiwani,25.052579,61.746847,The incident occurred in Gwadar district.,"06/19/2017: Assailants opened fire on a Pakistan Navy vehicle in Jiwani, Balochistan, Pakistan. At least three soldiers were killed and three other soldiers were injured in the assault. The Baloch Liberation Army (BLA) claimed responsibility for the attack.",0,1,0,2,Armed Assault,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Pakistan Navy,Vehicle,Baloch Liberation Army (BLA),1,8.0,Personal claim,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,3.0,0.0,0.0,3.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,"The victims included Syed Hassan Raza and Khalil Murad. Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.",START Primary Collection,0,0,0,0,2017-06-19,Jun,0.0,Monday
201706230009,2017,6,23,Balochistan,Quetta,30.20082,66.994352,,"06/23/2017: A suicide bomber detonated an explosives-laden vehicle near the office of Ehsan Mehboob, a Pakistani Police Inspector General, in Quetta, Balochistan, Pakistan. In addition to the assailant, at least 14 people, including seven officers, were killed and 19 other people were injured in the blast. Mehboob, however, was not harmed. The Khorasan Chapter of the Islamic State and the Jamaat-ul-Ahrar faction of Tehrik-i-Taliban Pakistan (TTP) separately claimed responsibility for the attack.",0,1,1,3,Bombing/Explosion,3,Police,25.0,Police Security Forces/Officers,Pakistani Police,Officers,Khorasan Chapter of the Islamic State,1,10.0,Unknown,6,Explosives,15.0,Vehicle,16.0,0.0,1.0,19.0,0.0,0.0,1,4.0,Unknown,-99.0,Unspecified property was damaged in this attack.,0,,,,,,,,,,,,,,,,"The victims included Jan Mohammad. Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.",START Primary Collection,0,1,0,1,2017-06-23,Jun,0.0,Friday
201706230010,2017,6,23,Federally Administered Tribal Areas,Parachinar,33.897994,70.107533,The incident occurred in the Turi market area.,"06/23/2017: An explosive device detonated at Turi Market in Parachinar, Federally Administered Tribal Areas, Pakistan. This was one of two attacks in Parachinar; this first bombing was designed to draw a crowd. At least 78 people were killed and more than 281 other people were injured across both blasts. Al-Alami faction of Lashkar-e-Jhangvi claimed responsibility for the incidents. Sources also attributed the attacks to the Khorasan Chapter of the Islamic State.",1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,Turi Market,Market,Lashkar-e-Jhangvi,1,4.0,E-mail,6,Explosives,16.0,Unknown Explosive Type,39.0,0.0,0.0,141.0,0.0,0.0,1,4.0,Unknown,-99.0,Unspecified property was damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers represent a division of the total number of those killed and wounded across incidents 201706230010 and 201706230011.",START Primary Collection,0,1,0,1,2017-06-23,Jun,0.0,Friday
201706230011,2017,6,23,Federally Administered Tribal Areas,Parachinar,33.897994,70.107533,The incident occurred in the Turi market area.,"06/23/2017: A suicide bomber detonated at Turi Market in Parachinar, Federally Administered Tribal Areas, Pakistan. This was one of two attacks in Parachinar; this later bombing targeting people gathering at the site of an earlier explosion. At least 78 people were killed and more than 281 other people were injured across both blasts. Al-Alami faction of Lashkar-e-Jhangvi claimed responsibility for the incidents. Sources also attributed the attacks to the Khorasan Chapter of the Islamic State.",1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,Turi Market,Market,Lashkar-e-Jhangvi,1,4.0,E-mail,6,Explosives,13.0,Suicide (carried bodily by human being),40.0,0.0,1.0,141.0,0.0,0.0,1,4.0,Unknown,-99.0,Unspecified property was damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers represent a division of the total number of those killed and wounded across incidents 201706230010 and 201706230011.",START Primary Collection,0,1,0,1,2017-06-23,Jun,0.0,Friday
201706230012,2017,6,23,Sindh,Karachi,24.891116,67.143312,The incident occurred in the Habib Bank Chowrangi area of the Sindh Industrial Trading Estate (S.I.T.E.).,"06/23/2017: Assailants opened fire on Pakistani Police officers at a restaurant in Habib Bank Chowrangi neighborhood, Karachi, Pakistan. At least four officers were killed and two other officers were injured in the assault. Ansar al-Sharia (Pakistan) claimed responsibility for the attack.",0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Pakistani Police,"Officers: Mohammad Yousuf, Raja Shabir, Khalid",Ansar al-Sharia (Pakistan),1,5.0,Note left at scene,5,Firearms,3.0,Handgun,4.0,0.0,0.0,2.0,0.0,0.0,-9,,,,,0,,,,,,,,,,,,,,,,The victims included Israr.,START Primary Collection,0,0,0,0,2017-06-23,Jun,0.0,Friday
201706270006,2017,6,27,Balochistan,Kech district,26.125014,63.003735,,"06/27/2017: Assailants abducted a civilian in Kech district, Balochistan, Pakistan. The hostage was killed and his body was discovered the following day, on June 28, 2017. The Baloch Liberation Army (BLA) claimed responsibility for the attack.",0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,68.0,Named Civilian,Not Applicable,Civilian: Gohram,Baloch Liberation Army (BLA),1,10.0,Unknown,5,Firearms,5.0,Unknown Gun Type,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1,1.0,0.0,,1.0,,,0.0,,,,,,4.0,Hostage(s) killed (not during rescue attempt),0.0,,START Primary Collection,0,0,0,0,2017-06-27,Jun,0.0,Tuesday
201707020013,2017,7,2,Balochistan,Balnagore,25.83236,62.261208,The incident occurred in the Kech district.,"07/02/2017: Assailants attempting to plant an explosive device opened fire on a Frontier Corps (FC) convoy in Balnagore, Kech district, Balochistan, Pakistan. At least one soldier was injured in the assault. The Baloch Liberation Front (BLF) claimed responsibility for the attack.",0,1,0,3,Bombing/Explosion,4,Military,29.0,Military Unit/Patrol/Convoy,Frontier Corps (FC),Convoy,Baloch Liberation Front (BLF),1,7.0,"Posted to website, blog, etc.",6,Explosives,16.0,Unknown Explosive Type,0.0,0.0,0.0,1.0,0.0,0.0,-9,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2017-07-02,Jul,0.0,Sunday
201707040029,2017,7,4,Balochistan,Mastung,29.803965,66.850991,The incident occurred along Stadium Road by the Mastung Football Stadium.,"07/04/2017: Assailants opened fire on Naib Risaldar Gul Muhammad Shahwani in Mastung, Balochistan, Pakistan. Shahwani, a local Levies Forces district head, was killed in the assault. The Khorasan Chapter of the Islamic State claimed responsibility for the attack.",0,1,0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,Levies Forces,Mastung District Head: Naib Risaldar Gul Muhammad Shahwani,Khorasan Chapter of the Islamic State,1,7.0,"Posted to website, blog, etc.",5,Firearms,5.0,Unknown Gun Type,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,1,0,1,2017-07-04,Jul,0.0,Tuesday
201707060005,2017,7,6,Balochistan,Quetta,30.20082,66.994352,The incident occurred on the Arbab Karam Khan road.,"07/06/2017: Assailants opened fire on Malik Naveed Dehwar inside his vehicle on Arbab Karam Khan Road in Quetta, Balochistan, Pakistan. At least two people, including Dehwar, a Balochistan National Party (BNP) leader, and his bodyguard, were killed and another person was injured in the assault. The Khorasan Chapter of the Islamic State claimed responsibility for the attack.",0,1,0,1,Assassination,14,Private Citizens & Property,84.0,Political Party Member/Rally,Balochistan National Party (BNP),Vehicle of Leader: Malik Naveed Dehwar,Khorasan Chapter of the Islamic State,1,8.0,Personal claim,5,Firearms,3.0,Handgun,2.0,0.0,0.0,1.0,0.0,0.0,-9,,,,,0,,,,,,,,,,,,,,,,The victims included Malik Abdul Samad and Zarif Khan.,START Primary Collection,0,1,0,1,2017-07-06,Jul,0.0,Thursday
201707060006,2017,7,6,Balochistan,Panjgur,26.972135,64.114569,The incident occurred in the Panjgur district.,"07/06/2017: Assailants armed with rockets and firearms attacked the convoy of Rehmat Saleh Baloch in Panjgur, Balochistan, Pakistan. Baloch, the Balochistan Department of Health Minister, was not harmed as there were no reported casualties in the assault. The Baloch Republican Army (BRA) claimed responsibility for the incident.",0,0,0,1,Assassination,2,Government (General),18.0,"Government Personnel (excluding police, military)",Balochistan Department of Health,Convoy of Health Minister: Rehmat Saleh Baloch,Baloch Republican Army (BRA),1,7.0,"Posted to website, blog, etc.",6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2017-07-06,Jul,0.0,Thursday
201707070006,2017,7,7,Balochistan,Quetta,30.20082,66.994352,The incident occurred in the Kili Ismail neighborhood.,"07/07/2017: Assailants shot and killed a Balochistan Constabulary officer in Kili Ismail neighborhood, Quetta, Pakistan. The Khorasan Chapter of the Islamic State claimed responsibility for the attack.",0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Balochistan Constabulary,Officer: Khuda Bakhsh,Khorasan Chapter of the Islamic State,1,7.0,"Posted to website, blog, etc.",5,Firearms,5.0,Unknown Gun Type,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,1,0,1,2017-07-07,Jul,0.0,Friday
201707090006,2017,7,9,Federally Administered Tribal Areas,Sheikh Baba Gulona,34.566889,71.248975,The incident occurred in Safi tehsil.,"07/09/2017: An explosive device detonated near Pakistan Armed Forces soldiers fetching water in Sheikh Baba Gulona, Safi subdistrict, Federally Administered Tribal Areas, Pakistan. At least two soldiers were killed and two other soldiers were injured in the blast. This was one of two related attacks in Sheikh Baba Gulona on the same day. The Jamaat-ul-Ahrar faction of Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the incidents.",1,1,0,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Pakistan Armed Forces,Soldiers,Tehrik-i-Taliban Pakistan (TTP),1,7.0,"Posted to website, blog, etc.",6,Explosives,8.0,Landmine,2.0,0.0,0.0,2.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2017-07-09,Jul,1.0,Sunday
201707090007,2017,7,9,Federally Administered Tribal Areas,Sheikh Baba Gulona,34.566889,71.248975,The incident occurred in Safi tehsil.,"07/09/2017: An explosive device detonated near Pakistan Armed Forces soldiers responding to an earlier bombing targeting colleagues in Sheikh Baba Gulona, Safi subdistrict, Federally Administered Tribal Areas, Pakistan. At least three soldiers were killed and another soldier was injured in the blast. This was one of two related attacks in Sheikh Baba Gulona on the same day. The Jamaat-ul-Ahrar faction of Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the incidents.",1,1,0,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Pakistan Armed Forces,Soldiers,Tehrik-i-Taliban Pakistan (TTP),1,7.0,"Posted to website, blog, etc.",6,Explosives,8.0,Landmine,3.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2017-07-09,Jul,1.0,Sunday
201707100006,2017,7,10,Balochistan,Chaman,30.92211,66.451533,The incident occurred in the Qila Abdullah district.,"07/10/2017: A suicide bomber detonated near the vehicle of Sajid Khan Mohamand in Chaman, Balochistan, Pakistan. In addition to the bomber, at least three people, including Mohamand, a Pakistani Police District Police Officer (DPO), were killed and 10 other people, including five officers, were injured in the blast. Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the attack.",0,1,1,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Pakistani Police,Vehicle of District Police Officer (DPO): Sajid Khan Mohamand,Tehrik-i-Taliban Pakistan (TTP),1,8.0,Personal claim,6,Explosives,15.0,Vehicle,4.0,0.0,1.0,10.0,0.0,0.0,-9,,,,,0,,,,,,,,,,,,,,,,"The victims included Muhammad Shafiq and Muhammad Younis. Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.",START Primary Collection,0,0,0,0,2017-07-10,Jul,1.0,Monday
